"","Date","month","day_of_week.x","weekday_weekend","dew_point","wind_speed","temperature","hdd","cdd","demand_forecast","demand","net_generation","total_interchange","forecast_error"
"161",2015-12-08,"2015-12",3,0,6.89166666666667,0.6875,8.79583333333333,0,9.5375,1598.83333333333,2053.33333333333,3471.04166666667,2310.79166666667,-454.5
"162",2015-12-09,"2015-12",4,0,7.52916666666667,0.9875,9.2,0,9.13333333333333,2349,1538.875,2847.45833333333,1843.41666666667,810.125
"163",2015-12-10,"2015-12",5,0,9.95833333333333,0.883333333333333,11.5291666666667,0,6.80416666666667,1750.75,3339.04166666667,4010.54166666667,2536.375,-1588.29166666667
"164",2015-12-11,"2015-12",6,1,12.625,0.8625,13.6916666666667,0,4.64166666666667,3437.70833333333,3742.29166666667,4888.41666666667,2016.16666666667,-304.583333333333
"165",2015-12-12,"2015-12",7,1,14.0958333333333,0.9625,15.175,0,3.15833333333333,7481.58333333333,8219.75,9374,2089.45833333333,-738.166666666667
"166",2015-12-13,"2015-12",1,0,13.2666666666667,0.904166666666667,14.5458333333333,0,3.7875,8676.58333333333,8443.91666666667,8984.54166666667,2121.625,232.666666666668
"167",2015-12-14,"2015-12",2,0,17.0333333333333,2.04583333333333,17.4291666666667,0,0.904166666666669,3761.16666666667,3723.16666666667,5053.95833333333,1804.91666666667,38
"168",2015-12-15,"2015-12",3,0,10.3,1.17916666666667,13.4791666666667,0,4.85416666666667,3927.125,3780.95833333333,8735.125,864.208333333333,146.166666666667
"169",2015-12-16,"2015-12",4,0,9.46666666666667,0.9375,11.1666666666667,0,7.16666666666667,4017.25,3640.54166666667,7099.41666666667,820.791666666667,376.708333333333
"170",2015-12-17,"2015-12",5,0,13.6625,0.716666666666667,13.8958333333333,0,4.4375,3953.625,4117.16666666667,4595.54166666667,1038.91666666667,-163.541666666667
"171",2015-12-18,"2015-12",6,1,3.5,1.59166666666667,7.2375,0,11.0958333333333,4211.20833333333,4196.75,7193.66666666667,1252.875,14.458333333333
"172",2015-12-19,"2015-12",7,1,-3.50416666666667,1.17083333333333,1.25,0,17.0833333333333,2577.125,2141.83333333333,3020.25,2427.25,435.291666666667
"173",2015-12-20,"2015-12",1,0,-1.5375,0.75,2.8125,0,15.5208333333333,1997.83333333333,1796.66666666667,4463.70833333333,2633.625,201.166666666667
"174",2015-12-21,"2015-12",2,0,5,0.620833333333333,6.72916666666667,0,11.6041666666667,2083.33333333333,1579.29166666667,3429.70833333333,1274.375,504.041666666667
"175",2015-12-22,"2015-12",3,0,12.3958333333333,0.6375,12.4833333333333,0,5.85,3362.54166666667,3485.125,4933,2789.25,-122.583333333333
"176",2015-12-23,"2015-12",4,0,16.8083333333333,1.1125,16.9541666666667,0,1.37916666666667,4361.29166666667,4242.625,4728.875,2636.33333333333,118.666666666667
"177",2015-12-24,"2015-12",5,0,19.4458333333333,1.80416666666667,19.6041666666667,1.27083333333333,0,10812.3333333333,9691.08333333333,5520.70833333333,3050.25,1121.25
"178",2015-12-25,"2015-12",6,1,18.5791666666667,1.26666666666667,19.075,0.741666666666664,0,10208.875,10130.5,5896.83333333333,3350.91666666667,78.375
"179",2015-12-26,"2015-12",7,1,17.6625,0.733333333333333,18.5208333333333,0.1875,0,8737.54166666667,9702.08333333333,6191.04166666667,3162.75,-964.541666666668
"180",2015-12-27,"2015-12",1,0,17.9666666666667,0.970833333333333,18.3708333333333,0.0374999999999979,0,8890.625,9272.95833333333,6681.95833333333,3335.70833333333,-382.333333333334
"181",2015-12-28,"2015-12",2,0,18.1875,1.54166666666667,18.6958333333333,0.362499999999997,0,8116.79166666667,5344.79166666667,4690.70833333333,3934.20833333333,2772
"182",2015-12-29,"2015-12",3,0,18.8333333333333,1.93333333333333,19.3125,0.979166666666664,0,7230.75,4673,4291.75,3006.91666666667,2557.75
"183",2015-12-30,"2015-12",4,0,17.5833333333333,1.04583333333333,17.7125,0,0.620833333333334,5017.33333333333,4675.29166666667,5740.66666666667,3029.83333333333,342.041666666666
"184",2015-12-31,"2015-12",5,0,10.4083333333333,0.75,12.0541666666667,0,6.27916666666667,8550.875,9381.16666666667,2938.95833333333,3143.75,-830.291666666666
"185",2016-01-01,"2016-01",6,1,4.95416666666667,0.920833333333333,7.69166666666667,0,10.6416666666667,7405.45833333333,7982.29166666667,5527.95833333333,3672.125,-576.833333333334
"186",2016-01-02,"2016-01",7,1,-0.2625,0.741666666666667,3.86666666666667,0,14.4666666666667,1993,5364.58333333333,2702.75,4065.25,-3371.58333333333
"187",2016-01-03,"2016-01",1,0,0.758333333333333,0.7375,3.69166666666667,0,14.6416666666667,2020,2313.29166666667,2075.625,4286.79166666667,-293.291666666667
"188",2016-01-04,"2016-01",2,0,-2.9875,1.6375,0.691666666666667,0,17.6416666666667,3438.125,3195.79166666667,3937,4089.79166666667,242.333333333333
"189",2016-01-05,"2016-01",3,0,-6.5,1.29166666666667,-2.4125,0,20.7458333333333,4653.41666666667,4537.5,5142.79166666667,3525.125,115.916666666667
"190",2016-01-06,"2016-01",4,0,-3.74583333333333,0.995833333333333,-0.841666666666667,0,19.175,4526.66666666667,4642.41666666667,4930.25,3029.83333333333,-115.75
"191",2016-01-07,"2016-01",5,0,2.6375,0.979166666666667,4.00833333333333,0,14.325,3414.91666666667,2748.83333333333,3124.95833333333,3856.58333333333,666.083333333333
"192",2016-01-08,"2016-01",6,1,4.6875,0.816666666666667,5.09166666666667,0,13.2416666666667,2234.20833333333,2105.33333333333,2378.16666666667,3611.5,128.875
"193",2016-01-09,"2016-01",7,1,6.71666666666667,0.979166666666667,7.05,0,11.2833333333333,1898.41666666667,2909.75,3692.75,3235.45833333333,-1011.33333333333
"194",2016-01-10,"2016-01",1,0,5.12916666666667,1.92083333333333,7.075,0,11.2583333333333,4776.04166666667,6227.33333333333,7092,2210.5,-1451.29166666667
"195",2016-01-11,"2016-01",2,0,-6.09166666666667,0.916666666666667,-0.466666666666667,0,18.8,3512,3680.875,3463.375,2387.16666666667,-168.875
"196",2016-01-12,"2016-01",3,0,-1.42083333333333,1.77083333333333,1.975,0,16.3583333333333,3527.29166666667,3759.95833333333,3631.20833333333,2401.79166666667,-232.666666666667
"197",2016-01-13,"2016-01",4,0,-5.02083333333333,0.925,0.0208333333333334,0,18.3125,4326.29166666667,3506.04166666667,3534.58333333333,2591.375,820.25
"198",2016-01-14,"2016-01",5,0,1.54166666666667,1.09166666666667,3.8,0,14.5333333333333,3161.20833333333,2922.75,3300.125,3671.25,238.458333333333
"199",2016-01-15,"2016-01",6,1,3.85416666666667,1.18333333333333,4.24166666666667,0,14.0916666666667,2634.70833333333,2714.29166666667,3088.79166666667,2584.83333333333,-79.583333333333
"200",2016-01-16,"2016-01",7,1,4.84166666666667,1.24166666666667,6.325,0,12.0083333333333,1900.79166666667,2660.83333333333,4837.58333333333,2319.75,-760.041666666667
"201",2016-01-17,"2016-01",1,0,0.0958333333333333,1.37083333333333,2.2125,0,16.1208333333333,2880.16666666667,1572.95833333333,2848.04166666667,2917.91666666667,1307.20833333333
"202",2016-01-18,"2016-01",2,0,-7.12916666666667,1.5125,-2.5125,0,20.8458333333333,4142.83333333333,4299.45833333333,4713.54166666667,2983.25,-156.625
"203",2016-01-19,"2016-01",3,0,-8.80833333333333,1.20416666666667,-3.675,0,22.0083333333333,5904.20833333333,6125.33333333333,6393.41666666667,3015.66666666667,-221.125
"204",2016-01-20,"2016-01",4,0,-5.02083333333333,0.941666666666667,-1.51666666666667,0,19.85,5615.625,5595.79166666667,5756.41666666667,2622.08333333333,19.833333333333
"205",2016-01-21,"2016-01",5,0,-1.82916666666667,1.05,0.866666666666667,0,17.4666666666667,4201.5,4189.5,4002.04166666667,2329.75,12
"206",2016-01-22,"2016-01",6,1,-3.6875,2.69166666666667,-2.50416666666667,0,20.8375,4701.08333333333,4780.29166666667,4859,3013.04166666667,-79.2083333333339
"207",2016-01-23,"2016-01",7,1,-5.375,2.30416666666667,-3.08333333333333,0,21.4166666666667,4023.04166666667,4219.66666666667,4247.45833333333,2913,-196.625
"208",2016-01-24,"2016-01",1,0,-6.05,1.0375,-1.97083333333333,0,20.3041666666667,3509.125,3332.20833333333,3842.91666666667,2804.45833333333,176.916666666667
"209",2016-01-25,"2016-01",2,0,-0.1875,0.995833333333333,1.49583333333333,0,16.8375,3631.875,3549.25,4185.91666666667,3612.875,82.625
"210",2016-01-26,"2016-01",3,0,3.95,0.975,4.56666666666667,0,13.7666666666667,2705.04166666667,2959.875,3002.75,2972.41666666667,-254.833333333333
"211",2016-01-27,"2016-01",4,0,3.9125,1.17916666666667,5.9,0,12.4333333333333,2357.41666666667,2007.75,4339.70833333333,3145.125,349.666666666667
"212",2016-01-28,"2016-01",5,0,0.8875,0.704166666666667,2.89583333333333,0,15.4375,2696.29166666667,3190.375,3327.58333333333,3129,-494.083333333333
"213",2016-01-29,"2016-01",6,1,0.379166666666667,1.40833333333333,3.40833333333333,0,14.925,2828.20833333333,2602.375,2498.5,2111.41666666667,225.833333333333
"214",2016-01-30,"2016-01",7,1,0.708333333333333,0.954166666666667,3.89166666666667,0,14.4416666666667,1829.95833333333,2420.91666666667,4138.91666666667,2754.625,-590.958333333333
"215",2016-01-31,"2016-01",1,0,6.85416666666667,1.31666666666667,8.07916666666667,0,10.2541666666667,5224.95833333333,3174.25,3952.79166666667,3123.45833333333,2050.70833333333
"216",2016-02-01,"2016-02",2,0,11.3375,1.4875,12.6333333333333,0,5.7,4109.91666666667,3933.95833333333,3795.66666666667,2600.625,175.958333333333
"217",2016-02-02,"2016-02",3,0,10.6333333333333,1.6,11.7666666666667,0,6.56666666666667,3886,4136.91666666667,4565.91666666667,2965.25,-250.916666666667
"218",2016-02-03,"2016-02",4,0,15.325,2.00416666666667,15.6458333333333,0,2.6875,3615.70833333333,4172.20833333333,4648.04166666667,2887.54166666667,-556.5
"219",2016-02-04,"2016-02",5,0,8.48333333333333,1.1875,9.97916666666667,0,8.35416666666667,4391.75,4116.125,4660.04166666667,3582.58333333333,275.625
"220",2016-02-05,"2016-02",6,1,-2.11666666666667,1.7375,2.47083333333333,0,15.8625,2322.33333333333,2131.08333333333,2647.125,3377.95833333333,191.25
"221",2016-02-06,"2016-02",7,1,-2.75416666666667,0.7125,2.05833333333333,0,16.275,2842.04166666667,2492.75,3347.70833333333,2941.66666666667,349.291666666667
"222",2016-02-07,"2016-02",1,0,-0.0708333333333334,1.3625,2.89166666666667,0,15.4416666666667,1743.41666666667,1672.04166666667,3027.375,3003,71.375
"223",2016-02-08,"2016-02",2,0,1.275,1.09583333333333,3.17916666666667,0,15.1541666666667,2645.04166666667,3122,3160.75,2330.29166666667,-476.958333333333
"224",2016-02-09,"2016-02",3,0,-3.1625,1.55416666666667,0.3125,0,18.0208333333333,3850.66666666667,4057.95833333333,3928.08333333333,2364.5,-207.291666666667
"225",2016-02-10,"2016-02",4,0,-7.225,1.60416666666667,-2.73333333333333,0,21.0666666666667,5129,5229.33333333333,5240.25,2541.875,-100.333333333333
"226",2016-02-11,"2016-02",5,0,-5.24583333333333,1.1375,-0.316666666666667,0,18.65,5484.20833333333,4803.33333333333,5330.125,3169.33333333333,680.875
"227",2016-02-12,"2016-02",6,1,-2.35,1.05416666666667,-0.3375,0,18.6708333333333,4781.58333333333,4273,4874.20833333333,3380.375,508.583333333333
"228",2016-02-13,"2016-02",7,1,-7.74583333333333,1.84166666666667,-1.93333333333333,0,20.2666666666667,4439.54166666667,3603.125,4627.91666666667,3347.91666666667,836.416666666667
"229",2016-02-14,"2016-02",1,0,-10.2041666666667,1.11666666666667,-4.07083333333333,0,22.4041666666667,4929.875,5241.45833333333,6319.25,3044.58333333333,-311.583333333333
"230",2016-02-15,"2016-02",2,0,-3.77083333333333,1.25,-1.87916666666667,0,20.2125,5401.58333333333,5830.875,6093.79166666667,2853,-429.291666666667
"231",2016-02-16,"2016-02",3,0,5.6125,1.99583333333333,8.475,0,9.85833333333333,3081,2768.375,2604.04166666667,1874.625,312.625
"232",2016-02-17,"2016-02",4,0,2.04166666666667,1.10833333333333,4.87916666666667,0,13.4541666666667,2414.70833333333,1913.875,1966.875,2743.875,500.833333333333
"233",2016-02-18,"2016-02",5,0,-0.108333333333333,0.875,3.3875,0,14.9458333333333,2970.33333333333,2603.66666666667,2659.5,2906.875,366.666666666667
"234",2016-02-19,"2016-02",6,1,1.6625,1.34166666666667,4.75833333333333,0,13.575,2628.75,2225.66666666667,3422.20833333333,2967.33333333333,403.083333333333
"235",2016-02-20,"2016-02",7,1,8.74166666666667,1.45833333333333,9.5,0,8.83333333333334,3415.29166666667,3364.5,2241.33333333333,2981.625,50.7916666666665
"236",2016-02-21,"2016-02",1,0,11.625,1.5,12.4041666666667,0,5.92916666666667,7497.41666666667,8354.04166666667,9071.79166666667,2477.70833333333,-856.624999999999
"237",2016-02-22,"2016-02",2,0,11.0291666666667,1.28333333333333,11.9833333333333,0,6.35,4023.91666666667,3944.04166666667,3958.70833333333,1648.58333333333,79.875
"238",2016-02-23,"2016-02",3,0,7.81666666666667,1.37916666666667,8.275,0,10.0583333333333,4039,4068.33333333333,4976.08333333333,1727.20833333333,-29.3333333333335
"239",2016-02-24,"2016-02",4,0,11.2666666666667,3.55,13.2708333333333,0,5.0625,2969.45833333333,2463.08333333333,5080.83333333333,1585.25,506.375
"240",2016-02-25,"2016-02",5,0,1.10833333333333,2.54583333333333,5.4875,0,12.8458333333333,3952.04166666667,2913,4691.70833333333,2056,1039.04166666667
"241",2016-02-26,"2016-02",6,1,-1.19583333333333,1.45,2.85,0,15.4833333333333,2578.5,2294,3023.29166666667,2091.33333333333,284.5
"242",2016-02-27,"2016-02",7,1,-1.09583333333333,1.05416666666667,3.54166666666667,0,14.7916666666667,2191.125,3195.58333333333,2566,3525.16666666667,-1004.45833333333
"243",2016-02-28,"2016-02",1,0,4.10833333333333,1.34166666666667,8.19583333333333,0,10.1375,3507.41666666667,4468,4757.125,2706.25,-960.583333333333
"244",2016-03-01,"2016-03",3,0,9.24583333333333,1.74583333333333,13.375,0,4.95833333333334,3710.54166666667,3891.5,6716.95833333333,2546.16666666667,-180.958333333333
"245",2016-03-02,"2016-03",4,0,1.88333333333333,1.74583333333333,6.46666666666667,0,11.8666666666667,4156.70833333333,4177.375,4556.08333333333,2486.25,-20.666666666667
"246",2016-03-03,"2016-03",5,0,-0.725,1.06666666666667,3.01666666666667,0,15.3166666666667,2591.5,2745.45833333333,3680.16666666667,2937.95833333333,-153.958333333333
"247",2016-03-04,"2016-03",6,1,2.65416666666667,1.4125,5.77916666666667,0,12.5541666666667,1957.75,1813.66666666667,3016.33333333333,3212.45833333333,144.083333333333
"248",2016-03-05,"2016-03",7,1,3.30416666666667,0.833333333333333,6.54166666666667,0,11.7916666666667,2943.95833333333,3393.04166666667,2407.29166666667,3145.375,-449.083333333333
"249",2016-03-06,"2016-03",1,0,3.32083333333333,1.16666666666667,7.34583333333333,0,10.9875,5182.66666666667,6305.25,2824.70833333333,3983.95833333333,-1122.58333333333
"250",2016-03-07,"2016-03",2,0,6.0375,1.10416666666667,9.0125,0,9.32083333333333,3609.5,3010.375,1698.20833333333,3810.83333333333,599.125
"251",2016-03-08,"2016-03",3,0,10.475,0.9875,13.2625,0,5.07083333333333,3190.79166666667,3911.375,3992.91666666667,2772.5,-720.583333333333
"252",2016-03-09,"2016-03",4,0,12.8416666666667,1.42083333333333,15.2833333333333,0,3.05,3795.45833333333,4073.375,4270.375,2886.875,-277.916666666667
"253",2016-03-10,"2016-03",5,0,15.125,1.80833333333333,17.4291666666667,0,0.904166666666669,3818.08333333333,4033.70833333333,4405.41666666667,2943.20833333333,-215.625
"254",2016-03-11,"2016-03",6,1,17.2041666666667,1.01666666666667,18.8375,0.504166666666666,0,4158.375,4634.25,4809.95833333333,2865.79166666667,-475.875
"255",2016-03-12,"2016-03",7,1,17.2291666666667,0.920833333333333,19.075,0.741666666666667,0,7247.29166666667,5815.58333333333,6077.58333333333,2618.58333333333,1431.70833333333
"256",2016-03-13,"2016-03",1,0,16.65,1.2125,17.7833333333333,0,0.550000000000001,9162.04347826087,7809.5652173913,6301.60869565217,2697.08695652174,1352.47826086957
"257",2016-03-14,"2016-03",2,0,16.0416666666667,1.05,17.9291666666667,0,0.404166666666669,4128.25,4209.375,5193.45833333333,3046.25,-81.125
"258",2016-03-15,"2016-03",3,0,14.3291666666667,1.14583333333333,17.7291666666667,0,0.604166666666668,3799.75,4246.33333333333,4964.45833333333,2991,-446.583333333333
"259",2016-03-16,"2016-03",4,0,14.8791666666667,1.41666666666667,18.175,0,0.158333333333335,4450.95833333333,4481.95833333333,5265.5,2485.91666666667,-31
"260",2016-03-17,"2016-03",5,0,9.69583333333333,0.966666666666667,14.9875,0,3.34583333333333,4320.75,3521.375,4124,3370.625,799.375
"261",2016-03-18,"2016-03",6,1,8.71666666666667,0.795833333333333,14.0875,0,4.24583333333334,5505.875,4092.5,6339.66666666667,2247.54166666667,1413.375
"262",2016-03-19,"2016-03",7,1,12.3958333333333,1.3625,13.8333333333333,0,4.5,8983.41666666667,9403.58333333333,9971.66666666667,1967,-420.166666666668
"263",2016-03-20,"2016-03",1,0,4.5,1.25,6.46666666666667,0,11.8666666666667,6786.95833333333,4265.45833333333,4672.54166666667,2900.875,2521.5
"264",2016-03-21,"2016-03",2,0,0.808333333333333,1.47916666666667,6.19166666666667,0,12.1416666666667,1882.20833333333,3535.16666666667,3966.79166666667,3307.08333333333,-1652.95833333333
"265",2016-03-22,"2016-03",3,0,3.89583333333333,1.25416666666667,8.90416666666667,0,9.42916666666667,1341.16666666667,1097.91666666667,3927.25,3093.79166666667,243.25
"266",2016-03-23,"2016-03",4,0,8.45,1.7375,12.5208333333333,0,5.8125,3382.04166666667,3700.08333333333,3937.66666666667,2691.25,-318.041666666667
"267",2016-03-24,"2016-03",5,0,12.8041666666667,1.88333333333333,15.9708333333333,0,2.3625,3976.5,3384.95833333333,3790.25,2829.41666666667,591.541666666667
"268",2016-03-25,"2016-03",6,1,14.7708333333333,1.27916666666667,17.0708333333333,0,1.2625,9670.95833333333,6663.45833333333,8379.125,1596.83333333333,3007.5
"269",2016-03-26,"2016-03",7,1,11.5125,1.13333333333333,12.975,0,5.35833333333334,10550.5833333333,10252.8333333333,10473.375,1113.5,297.75
"270",2016-03-27,"2016-03",1,0,13.6541666666667,0.7375,14.1208333333333,0,4.2125,10309.75,10123.125,10313.9583333333,934.25,186.625
"271",2016-03-28,"2016-03",2,0,10.6208333333333,1.40833333333333,15.0041666666667,0,3.32916666666667,4438.95833333333,4476.375,8059.70833333333,1700.83333333333,-37.416666666667
"272",2016-03-29,"2016-03",3,0,5.12083333333333,1.0875,10.7875,0,7.54583333333334,3490.29166666667,3688.54166666667,9499,1076.54166666667,-198.25
"273",2016-03-30,"2016-03",4,0,7.84583333333333,1.25833333333333,12.4083333333333,0,5.925,4072.75,3976.66666666667,6450.625,1868.04166666667,96.0833333333335
"274",2016-03-31,"2016-03",5,0,14.9833333333333,1.74166666666667,16.7291666666667,0,1.60416666666667,4285.625,3884.91666666667,4267.08333333333,2838.75,400.708333333333
"275",2016-04-01,"2016-04",6,1,18.9458333333333,2.00416666666667,19.5875,1.25416666666667,0,4496.29166666667,4330,4317.20833333333,3026.83333333333,166.291666666667
"276",2016-04-02,"2016-04",7,1,9.85833333333333,1.8625,14.8458333333333,0,3.4875,10722.6666666667,10631.4583333333,10780.5833333333,1940.54166666667,91.2083333333321
"277",2016-04-03,"2016-04",1,0,2.00416666666667,1.29583333333333,10.0083333333333,0,8.325,9327.16666666667,10026.0833333333,10193.0833333333,1123.33333333333,-698.916666666668
"278",2016-04-04,"2016-04",2,0,9.03333333333333,1.67083333333333,14.0416666666667,0,4.29166666666667,3905.83333333333,3517,6578.25,2029.33333333333,388.833333333333
"279",2016-04-05,"2016-04",3,0,2.0625,1.65416666666667,8.34583333333333,0,9.9875,3413.20833333333,3374.75,4109.95833333333,2658.66666666667,38.4583333333335
"280",2016-04-06,"2016-04",4,0,2.11666666666667,1.325,7.80416666666667,0,10.5291666666667,3452.125,3336.41666666667,3297.125,2647.08333333333,115.708333333333
"281",2016-04-07,"2016-04",5,0,9.09166666666667,2.5,13.7291666666667,0,4.60416666666667,3826.91666666667,3542.125,5559.58333333333,1729.58333333333,284.791666666667
"282",2016-04-08,"2016-04",6,1,4.6875,1.27916666666667,9.90416666666667,0,8.42916666666667,5783.70833333333,5353.08333333333,5873.41666666667,2741.25,430.625
"283",2016-04-09,"2016-04",7,1,-0.729166666666667,2.04166666666667,6.69583333333333,0,11.6375,7110.33333333333,6645.29166666667,7107.66666666667,1984.20833333333,465.041666666666
